Date,/ES,AAPL Last,AAPL Bid,AAPL BS,AAPL Ask,AAPL AS,AAPL Volume,AAPL Open,AAPL High,AAPL Low,QQQ last,QQQ Bid,QQQ BS,QQQ Ask,QQQ AS,QQQ Volume,SPY Last,SPY Bid,SPY BS,SPY Ask,SPY AS,SPY Volume
1/16/2024 2:38:19 AM,4789.5,185.92,182.6,4,182.71,30,113013,0,0,0,409.56,406.59,18,406.63,9,87657,476.68,474.01,4,474.05,4,31745
1/16/2024 2:38:22 AM,4789.5,185.92,182.6,4,182.71,30,113014,0,0,0,409.56,406.6,8,406.63,1,87686,476.68,474.01,4,474.05,4,31745
1/16/2024 2:38:25 AM,4789.25,185.92,182.6,4,182.71,30,113014,0,0,0,409.56,406.58,17,406.63,18,87686,476.68,474.01,4,474.05,4,31745
1/16/2024 2:38:28 AM,4789.25,185.92,182.6,4,182.71,30,113014,0,0,0,409.56,406.58,17,406.63,18,87686,476.68,474.01,4,474.05,4,31745
1/16/2024 2:38:31 AM,4789.25,185.92,182.6,4,182.71,30,113014,0,0,0,409.56,406.58,17,406.63,9,87686,476.68,474.01,4,474.05,4,31745
1/16/2024 2:38:34 AM,4789.25,185.92,182.6,4,182.71,30,113016,0,0,0,409.56,406.59,17,406.63,9,87686,476.68,474.01,4,474.05,4,31745
1/16/2024 2:38:37 AM,4789.25,185.92,182.61,4,182.71,30,113020,0,0,0,409.56,406.58,17,406.63,9,87686,476.68,474,9,474.04,4,31746
1/16/2024 2:38:40 AM,4789.25,185.92,182.61,4,182.71,30,113020,0,0,0,409.56,406.59,15,406.63,18,87686,476.68,474,9,474.04,4,31746
1/16/2024 2:38:43 AM,4789.25,185.92,182.61,4,182.71,30,113047,0,0,0,409.56,406.6,8,406.63,1,87762,476.68,474,9,474.04,4,31746
1/16/2024 2:38:46 AM,4789.25,185.92,182.61,4,182.71,30,113047,0,0,0,409.56,406.6,8,406.63,8,87762,476.68,474.01,4,474.04,4,31746
1/16/2024 2:38:49 AM,4789.25,185.92,182.61,4,182.71,30,113048,0,0,0,409.56,406.59,17,406.63,8,87762,476.68,474.01,4,474.05,4,31746
1/16/2024 2:38:52 AM,4789.25,185.92,182.61,4,182.71,30,113048,0,0,0,409.56,406.59,17,406.63,8,87762,476.68,474.01,4,474.05,4,31746
1/16/2024 2:38:55 AM,4789.25,185.92,182.61,4,182.71,30,113050,0,0,0,409.56,406.59,18,406.63,8,87762,476.68,474.01,4,474.05,4,31746
1/16/2024 2:38:58 AM,4789.75,185.92,182.61,4,182.71,30,113050,0,0,0,409.56,406.64,8,406.65,5,87772,476.68,474.06,4,474.09,4,31746
1/16/2024 2:39:01 AM,4789.75,185.92,182.61,4,182.71,30,113050,0,0,0,409.56,406.63,8,406.65,6,87772,476.68,474.06,4,474.09,4,31746
1/16/2024 2:39:04 AM,4789.75,185.92,182.61,4,182.71,30,113050,0,0,0,409.56,406.65,8,406.69,17,88584,476.68,474.06,4,474.09,4,31746
1/16/2024 2:39:07 AM,4790,185.92,182.61,4,182.71,30,113050,0,0,0,409.56,406.66,8,406.69,8,88584,476.68,474.06,4,474.12,9,31746
1/16/2024 2:39:10 AM,4790,185.92,182.61,4,182.71,30,113050,0,0,0,409.56,406.67,18,406.71,8,88584,476.68,474.06,18,474.14,14,31746
1/16/2024 2:39:13 AM,4790.25,185.92,182.61,4,182.71,30,113069,0,0,0,409.56,406.7,8,406.74,17,88685,476.68,474.08,9,474.13,4,31746
1/16/2024 2:39:16 AM,4790,185.92,182.59,4,182.71,27,113432,0,0,0,409.56,406.68,19,406.72,8,88685,476.68,474.08,4,474.13,4,31746
1/16/2024 2:39:19 AM,4790,185.92,182.59,4,182.71,22,113932,0,0,0,409.56,406.69,8,406.72,17,88685,476.68,474.08,4,474.13,4,31746
1/16/2024 2:39:22 AM,4790,185.92,182.6,4,182.71,22,113932,0,0,0,409.56,406.69,8,406.73,17,88685,476.68,474.08,4,474.13,4,31746
1/16/2024 2:39:25 AM,4790,185.92,182.6,4,182.71,22,113932,0,0,0,409.56,406.68,9,406.72,8,88685,476.68,474.08,4,474.13,4,31746
1/16/2024 2:39:28 AM,4790.25,185.92,182.6,4,182.71,22,113932,0,0,0,409.56,406.69,9,406.73,8,88685,476.68,474.08,9,474.13,4,31746
1/16/2024 2:39:31 AM,4790.25,185.92,182.61,4,182.71,22,113942,0,0,0,409.56,406.69,9,406.73,8,88685,476.68,474.08,4,474.13,4,31746
1/16/2024 2:39:34 AM,4790.25,185.92,182.61,4,182.71,22,113942,0,0,0,409.56,406.7,16,406.74,8,88685,476.68,474.08,4,474.13,4,31746
1/16/2024 2:39:37 AM,4790.25,185.92,182.61,4,182.71,22,113942,0,0,0,409.56,406.69,17,406.74,8,88685,476.68,474.08,4,474.13,3,32246
1/16/2024 2:39:40 AM,4790.25,185.92,182.61,4,182.71,22,113942,0,0,0,409.56,406.69,18,406.74,8,88685,476.68,474.08,4,474.13,3,32246
1/16/2024 2:39:43 AM,4790.25,185.92,182.61,4,182.71,23,113942,0,0,0,409.56,406.7,15,406.74,8,88685,476.68,474.08,4,474.13,4,32246
1/16/2024 2:39:46 AM,4790.25,185.92,182.61,4,182.71,23,113942,0,0,0,409.56,406.7,18,406.74,9,88685,476.68,474.08,5,474.13,4,32246
1/16/2024 2:39:49 AM,4790.25,185.92,182.59,4,182.71,23,113977,0,0,0,409.56,406.71,18,406.74,1,88685,476.68,474.1,9,474.15,4,32246
1/16/2024 2:39:52 AM,4790.25,185.92,182.59,4,182.71,23,113977,0,0,0,409.56,406.7,18,406.74,1,88685,476.68,474.11,4,474.15,4,32246
1/16/2024 2:39:55 AM,4790.25,185.92,182.59,4,182.71,23,114001,0,0,0,409.56,406.71,9,406.74,1,88685,476.68,474.11,4,474.15,4,32246
1/16/2024 2:39:58 AM,4790.75,185.92,182.59,4,182.71,23,114031,0,0,0,409.56,406.74,9,406.78,17,88687,476.68,474.13,4,474.19,18,32246
1/16/2024 2:40:01 AM,4790.75,185.92,182.6,4,182.71,23,114048,0,0,0,409.56,406.75,9,406.79,9,88687,476.68,474.15,4,474.18,4,32246
1/16/2024 2:40:04 AM,4790.75,185.92,182.6,4,182.71,23,114068,0,0,0,409.56,406.75,8,406.79,17,88689,476.68,474.16,4,474.19,4,32246
1/16/2024 2:40:07 AM,4790.5,185.92,182.6,4,182.71,23,114068,0,0,0,409.56,406.71,8,406.75,18,88693,476.68,474.11,21,474.16,4,32246
1/16/2024 2:40:10 AM,4790.75,185.92,182.6,4,182.71,23,114068,0,0,0,409.56,406.74,9,406.77,1,88693,476.68,474.14,4,474.19,4,32346
1/16/2024 2:40:13 AM,4790.5,185.92,182.6,4,182.71,23,114068,0,0,0,409.56,406.74,9,406.77,1,88693,476.68,474.14,4,474.19,4,32346
1/16/2024 2:40:16 AM,4790.5,185.92,182.6,4,182.71,23,114068,0,0,0,409.56,406.74,9,406.77,9,88693,476.68,474.14,4,474.19,4,32396
1/16/2024 2:40:19 AM,4790.75,185.92,182.67,3,182.71,23,114068,0,0,0,409.56,406.74,18,406.78,8,88693,476.68,474.14,4,474.18,3,32396
1/16/2024 2:40:22 AM,4790.75,185.92,182.67,3,182.71,22,114078,0,0,0,409.56,406.75,8,406.79,8,88693,476.68,474.14,4,474.18,3,32396
1/16/2024 2:40:25 AM,4790.5,185.92,182.67,3,182.71,22,114078,0,0,0,409.56,406.75,10,406.78,8,88693,476.68,474.14,4,474.18,3,32396
1/16/2024 2:40:28 AM,4790.75,185.92,182.67,3,182.71,22,114088,0,0,0,409.56,406.75,10,406.76,1,88693,476.68,474.14,4,474.18,3,32396
1/16/2024 2:40:31 AM,4790.5,185.92,182.67,3,182.71,22,114088,0,0,0,409.56,406.75,10,406.77,8,88693,476.68,474.14,4,474.18,3,32396
1/16/2024 2:40:34 AM,4790.75,185.92,182.67,3,182.71,22,114151,0,0,0,409.56,406.75,10,406.77,1,88693,476.68,474.14,4,474.19,4,32396
1/16/2024 2:40:37 AM,4790.75,185.92,182.67,3,182.71,22,114154,0,0,0,409.56,406.75,10,406.77,1,88693,476.68,474.14,4,474.19,4,32396
1/16/2024 2:40:40 AM,4790.75,185.92,182.67,3,182.71,22,114154,0,0,0,409.56,406.75,10,406.77,1,88693,476.68,474.14,4,474.19,4,32396
1/16/2024 2:40:43 AM,4790.75,185.92,182.67,3,182.71,22,114176,0,0,0,409.56,406.75,11,406.78,8,88693,476.68,474.14,4,474.19,4,32396
1/16/2024 2:40:46 AM,4790.75,185.92,182.67,3,182.71,22,114176,0,0,0,409.56,406.75,10,406.78,9,88693,476.68,474.14,4,474.18,1,32396
1/16/2024 2:40:49 AM,4790,185.92,182.67,2,182.71,22,114369,0,0,0,409.56,406.69,8,406.74,19,89700,476.68,474.06,13,474.12,9,32409
1/16/2024 2:40:52 AM,4790,185.92,182.67,2,182.71,22,114369,0,0,0,409.56,406.68,8,406.72,9,89700,476.68,474.04,13,474.1,9,32473
1/16/2024 2:40:55 AM,4789.25,185.92,182.56,1,182.71,22,114713,0,0,0,409.56,406.66,1,406.69,9,89700,476.68,474.02,3,474.07,4,32473
1/16/2024 2:40:58 AM,4789,185.92,182.56,1,182.69,1,114723,0,0,0,409.56,406.64,8,406.68,9,89704,476.68,473.99,4,474.04,17,32479
1/16/2024 2:41:01 AM,4789.5,185.92,182.56,1,182.66,1,114723,0,0,0,409.56,406.7,1,406.73,1,89804,476.68,474.04,4,474.08,4,32479
1/16/2024 2:41:04 AM,4789.5,185.92,182.56,1,182.71,23,114724,0,0,0,409.56,406.67,8,406.71,8,89804,476.68,474.01,13,474.07,4,32479
1/16/2024 2:41:07 AM,4789.5,185.92,182.56,1,182.71,23,114726,0,0,0,409.56,406.67,1,406.7,10,89804,476.68,474.02,4,474.07,4,32479
1/16/2024 2:41:10 AM,4789.5,185.92,182.56,1,182.71,23,114726,0,0,0,409.56,406.67,9,406.7,1,89804,476.68,474.02,4,474.07,4,32480
1/16/2024 2:41:13 AM,4789,185.92,182.56,1,182.71,22,114727,0,0,0,409.56,406.65,1,406.68,9,89914,476.68,473.99,4,474.04,4,32480
1/16/2024 2:41:16 AM,4789,185.92,182.56,1,182.71,22,114727,0,0,0,409.56,406.65,9,406.69,9,89915,476.68,473.99,4,474.04,4,32480
1/16/2024 2:41:19 AM,4789.25,185.92,182.56,1,182.71,22,114727,0,0,0,409.56,406.64,18,406.69,17,89915,476.68,473.99,4,474.04,4,32480
1/16/2024 2:41:22 AM,4789,185.92,182.56,1,182.71,22,114727,0,0,0,409.56,406.64,8,406.68,8,89915,476.68,473.98,9,474.04,4,32480
1/16/2024 2:41:25 AM,4789,185.92,182.56,1,182.71,22,114728,0,0,0,409.56,406.65,8,406.69,8,89940,476.68,473.99,4,474.04,9,32480
1/16/2024 2:41:28 AM,4789,185.92,182.56,1,182.71,22,114728,0,0,0,409.56,406.65,8,406.69,8,89940,476.68,473.99,4,474.03,4,32480
1/16/2024 2:41:31 AM,4789.25,185.92,182.56,1,182.71,22,114728,0,0,0,409.56,406.67,1,406.7,13,89940,476.68,474,9,474.07,14,32480
1/16/2024 2:41:34 AM,4789.25,185.92,182.56,1,182.71,22,114729,0,0,0,409.56,406.65,17,406.7,22,89940,476.68,474,4,474.04,4,32480
1/16/2024 2:41:37 AM,4789.25,185.92,182.56,1,182.71,22,114729,0,0,0,409.56,406.65,8,406.69,8,89940,476.68,474,4,474.04,4,32480
1/16/2024 2:41:40 AM,4789.25,185.92,182.56,1,182.71,22,114729,0,0,0,409.56,406.64,9,406.68,8,89940,476.68,473.99,4,474.04,4,32480
1/16/2024 2:41:43 AM,4789,185.92,182.56,1,182.7,6,114730,0,0,0,409.56,406.64,1,406.67,9,89940,476.68,473.98,5,474.04,18,32480
1/16/2024 2:41:46 AM,4789,185.92,182.56,1,182.7,6,114730,0,0,0,409.56,406.64,9,406.68,8,89940,476.68,473.99,4,474.04,17,32480
1/16/2024 2:41:49 AM,4789.25,185.92,182.56,1,182.7,6,114731,0,0,0,409.56,406.66,8,406.69,8,89950,476.68,474,9,474.04,4,32480
1/16/2024 2:41:52 AM,4789.25,185.92,182.56,1,182.7,6,114736,0,0,0,409.56,406.65,8,406.69,17,89950,476.68,474,4,474.04,4,32480
1/16/2024 2:41:56 AM,4789.25,185.92,182.56,1,182.7,6,114741,0,0,0,409.56,406.67,19,406.7,5,89950,476.68,474,9,474.04,4,32480
1/16/2024 2:41:59 AM,4789.25,185.92,182.56,1,182.7,6,114748,0,0,0,409.56,406.67,19,406.7,6,89950,476.68,474.01,4,474.04,4,32480
1/16/2024 2:42:02 AM,4789.75,185.92,182.56,1,182.7,6,114756,0,0,0,409.56,406.69,8,406.74,25,90450,476.68,474.04,13,474.1,5,32480
1/16/2024 2:42:05 AM,4789.5,185.92,182.56,1,182.7,6,114756,0,0,0,409.56,406.69,26,406.74,9,90450,476.68,474.04,4,474.08,4,32480
1/16/2024 2:42:08 AM,4789.75,185.92,182.56,1,182.7,6,114756,0,0,0,409.56,406.68,8,406.72,17,90450,476.68,474.04,4,474.08,4,32480
1/16/2024 2:42:11 AM,4789.5,185.92,182.56,1,182.7,6,114756,0,0,0,409.56,406.69,9,406.72,1,90450,476.68,474.04,4,474.09,17,32480
1/16/2024 2:42:14 AM,4789.5,185.92,182.56,1,182.7,6,114758,0,0,0,409.56,406.67,19,406.71,8,90450,476.68,474.03,9,474.08,4,32480
1/16/2024 2:42:17 AM,4789.5,185.92,182.56,1,182.7,6,114758,0,0,0,409.56,406.67,19,406.7,1,90450,476.68,474.03,9,474.08,4,32480
1/16/2024 2:42:20 AM,4789.25,185.92,182.56,1,182.7,6,114759,0,0,0,409.56,406.64,18,406.68,8,90450,476.68,474,4,474.04,4,32480
1/16/2024 2:42:23 AM,4789.25,185.92,182.56,1,182.7,6,114759,0,0,0,409.56,406.66,8,406.69,8,90450,476.68,474,4,474.04,4,32480
1/16/2024 2:42:26 AM,4789.5,185.92,182.56,1,182.7,6,114759,0,0,0,409.56,406.67,9,406.7,1,90450,476.68,474.01,4,474.06,4,32480
1/16/2024 2:42:29 AM,4789.5,185.92,182.56,1,182.7,6,114759,0,0,0,409.56,406.65,18,406.7,18,90450,476.68,474.01,4,474.06,3,32530
1/16/2024 2:42:32 AM,4789.25,185.92,182.56,1,182.7,6,114762,0,0,0,409.56,406.66,8,406.7,17,90450,476.68,474.01,4,474.06,3,32530
1/16/2024 2:42:35 AM,4789.25,185.92,182.56,1,182.7,6,114762,0,0,0,409.56,406.66,8,406.7,18,90450,476.68,474.01,4,474.06,3,32530
1/16/2024 2:42:38 AM,4789.5,185.92,182.56,1,182.7,6,114813,0,0,0,409.56,406.69,8,406.73,17,90457,476.68,474.04,4,474.09,4,32530
1/16/2024 2:42:41 AM,4789.5,185.92,182.56,1,182.7,6,114815,0,0,0,409.56,406.68,8,406.72,9,90457,476.68,474.04,4,474.09,4,32530
1/16/2024 2:42:44 AM,4789.5,185.92,182.56,1,182.7,6,114819,0,0,0,409.56,406.68,17,406.72,9,90507,476.68,474.03,4,474.08,4,32530
1/16/2024 2:42:47 AM,4789.5,185.92,182.56,1,182.7,6,114819,0,0,0,409.56,406.68,17,406.72,9,90507,476.68,474.03,9,474.08,4,32530
1/16/2024 2:42:50 AM,4789.5,185.92,182.56,1,182.7,6,114819,0,0,0,409.56,406.67,18,406.72,18,90507,476.68,474.03,4,474.08,9,32530
1/16/2024 2:42:53 AM,4789.5,185.92,182.56,1,182.7,6,114820,0,0,0,409.56,406.67,18,406.71,8,90507,476.68,474.03,4,474.08,9,32530
1/16/2024 2:42:56 AM,4789.75,185.92,182.56,1,182.7,6,114821,0,0,0,409.56,406.69,9,406.72,1,90507,476.68,474.03,9,474.08,4,32530
1/16/2024 2:42:59 AM,4789.5,185.92,182.56,1,182.7,6,114821,0,0,0,409.56,406.67,18,406.72,18,90507,476.68,474.02,4,474.08,9,32530
1/16/2024 2:43:02 AM,4789.5,185.92,182.56,1,182.7,6,114821,0,0,0,409.56,406.7,8,406.74,8,90507,476.68,474.04,4,474.09,17,32530
1/16/2024 2:43:05 AM,4789.5,185.92,182.56,1,182.7,6,114821,0,0,0,409.56,406.7,8,406.74,8,90507,476.68,474.04,4,474.08,4,32530
1/16/2024 2:43:08 AM,4789.5,185.92,182.56,1,182.7,6,114821,0,0,0,409.56,406.7,8,406.74,17,90507,476.68,474.07,3,474.08,4,32530
1/16/2024 2:43:11 AM,4789.75,185.92,182.56,1,182.7,6,114822,0,0,0,409.56,406.69,8,406.73,17,90507,476.68,474.07,3,474.08,4,32530
1/16/2024 2:43:14 AM,4789.5,185.92,182.56,1,182.7,6,114822,0,0,0,409.56,406.69,1,406.73,17,90507,476.68,474.04,4,474.09,4,32841
